id,productId,inventoryId,status,message,createdAt
E9jRyuYxlOwd3FX0QTRO,4013556577007,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1766258824,""_nanoseconds"":461000000}"
EAealnS1VbgTHn07AQlX,SKU-5392843955,78659,failed,BaseLinker request failed after retries,"{""_seconds"":1766088359,""_nanoseconds"":435000000}"
ECZiR68hAkPFNvLtw6lY,9014400035983,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765759260,""_nanoseconds"":663000000}"
EHQoEN8W7XD3Ol4slHAq,SKU-1825816304,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1766160953,""_nanoseconds"":751000000}"
EKex2edAbyXQ2cSTwJbO,0000184164619,85404,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 23:56:37","{""_seconds"":1765492030,""_nanoseconds"":337000000}"
ENz9GQKkAVqez9TQh691,b3c3d282-2b8a-4db8-b8a4-db96fa96a4d1,84529,success,Successfully synced to BaseLinker,"{""_seconds"":1765454986,""_nanoseconds"":706000000}"
EQURVa7M1M2Uist6tyOZ,9014400105341,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765759299,""_nanoseconds"":883000000}"
EUGCEuTD7Di3hQ944S6g,SKU-8843412443,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1766339111,""_nanoseconds"":828000000}"
EVC7p2om9paHzJ72IjGa,4067888237931,85404,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 19:50:25","{""_seconds"":1765478633,""_nanoseconds"":487000000}"
EaAmJL4Qm6SQ9kPwhK31,09158136-7837-4a23-90d6-1543b48ce027,85404,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 23:56:37","{""_seconds"":1765492187,""_nanoseconds"":621000000}"
EcitN8DelSJ2CGGjSRrb,9783789141256,85404,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 23:56:37","{""_seconds"":1765492367,""_nanoseconds"":932000000}"
EdcbE5XnEAmEhr4gkGRD,A11-LEQISMART,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765044836,""_nanoseconds"":9000000}"
EdtWEZ15HHpOms6xPBLr,85010130,85403,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 20:12:15","{""_seconds"":1765480101,""_nanoseconds"":811000000}"
EiPq3iMctfnSkytzoTUA,f5b8eda0-9388-4c2b-91b7-dd605a0e511e,84529,success,Successfully synced to BaseLinker,"{""_seconds"":1765050750,""_nanoseconds"":858000000}"
EiPzoUOzDHXQS2f9BJOc,5712929568831,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-10 10:34:55","{""_seconds"":1765358728,""_nanoseconds"":792000000}"
Ej1nww2If8EqHZJtActZ,9783036957814,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-10 10:48:39","{""_seconds"":1765359794,""_nanoseconds"":145000000}"
EqGQlGdvxqyK40dDrjKu,SKU-7473377331,78659,failed,ERROR_INVALID_DATA: Incorrect text field identifier: extra_description_1,"{""_seconds"":1766279574,""_nanoseconds"":288000000}"
EqipgearZjqXt10ih2Tn,SKU-4820097368,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765964193,""_nanoseconds"":307000000}"
F40wXL00v5ksAQM6koqK,SKU-1153910217,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1766337628,""_nanoseconds"":197000000}"
F8e3LlGlOjxnXqsWaHqN,08690885205328,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765746294,""_nanoseconds"":609000000}"
F9rzjF38uHcAEvORLqL3,9783982023113,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-10 10:48:39","{""_seconds"":1765359711,""_nanoseconds"":114000000}"
FBs60U1DHnt1M4RfY7Qn,5059862390069,84529,success,Successfully synced to BaseLinker,"{""_seconds"":1765045593,""_nanoseconds"":650000000}"
FDG6DB0QZZEkesHep0yf,0002592484122,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-10 22:21:56","{""_seconds"":1765401149,""_nanoseconds"":512000000}"
FE2vcPDaJ5zAMC1UVtPL,SKU-0871959830,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1766157790,""_nanoseconds"":66000000}"
FGhpAc4tKNpNLy3FADtN,f5b8eda0-9388-4c2b-91b7-dd605a0e511e,84529,success,Successfully synced to BaseLinker,"{""_seconds"":1765050884,""_nanoseconds"":789000000}"
FKYJ1Eigqr04Z9N8wMhr,SKU-1961998362,78659,failed,BaseLinker request failed after retries,"{""_seconds"":1766082756,""_nanoseconds"":958000000}"
FKhYnv9LG87e722vnMNl,KDF-5517DTW,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765044833,""_nanoseconds"":457000000}"
FOGEPEXpt8cyO9gi6NdP,4251307280879,85404,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 20:12:15","{""_seconds"":1765479818,""_nanoseconds"":486000000}"
FORyR7uLKgp7f69ho5c0,4001969182901,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765754472,""_nanoseconds"":769000000}"
FVpd8NEhi3neG7tFwBv8,197634001401,85403,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 20:12:15","{""_seconds"":1765480110,""_nanoseconds"":256000000}"
FW8bDFaA2h4mvz0XwsbF,SKU-2019125675,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1766336693,""_nanoseconds"":271000000}"
FWZyvJHQU3wajep8CFwp,4001969182901,85403,success,Successfully synced to BaseLinker,"{""_seconds"":1765714793,""_nanoseconds"":780000000}"
FZVvPnjdgAJCOxRthbrr,9783965940628,85403,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 23:56:37","{""_seconds"":1765492344,""_nanoseconds"":814000000}"
FcoYthfafc0UxDMI1JoG,0197642799963,84529,success,Successfully synced to BaseLinker,"{""_seconds"":1765045586,""_nanoseconds"":714000000}"
FhqqfzZ7z5siqUfHeEKH,9014400281687,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765751582,""_nanoseconds"":150000000}"
FiKYOvCSBga0tMT5EWZZ,22.30.241,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-10 10:48:39","{""_seconds"":1765359602,""_nanoseconds"":331000000}"
Fk6637kfkGyAZqrNN0nT,4061418025265,85403,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 23:56:37","{""_seconds"":1765492502,""_nanoseconds"":502000000}"
FkteSN0xZy0zkOXJqiAu,SKU-1782951292,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1766160850,""_nanoseconds"":424000000}"
Fx9raEkKKagJeWJfeAhi,6922738000364,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1766259560,""_nanoseconds"":969000000}"
FzJ80ALTJIepQIQJnCNw,02591620,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765753592,""_nanoseconds"":519000000}"
G468fAOluFqmgFQIrVQI,4017537302565,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765358589,""_nanoseconds"":495000000}"
G4FRvvtwyADGfNSX83r7,4071003351342,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765754832,""_nanoseconds"":269000000}"
G5PDYbgBI7TtbQt5h2TE,4017537302565,85404,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 20:12:15","{""_seconds"":1765479852,""_nanoseconds"":164000000}"
GADcxUllBEYfCIQoIREb,b9682eb9-a9aa-415e-898f-7b9bf915e42f,78659,failed,BaseLinker request failed after retries,"{""_seconds"":1766340603,""_nanoseconds"":520000000}"
GAuR1vbGdd2EQTklgbhI,9783845118116,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 02:02:15","{""_seconds"":1765414402,""_nanoseconds"":637000000}"
GD5WZC5zYCwQ1UvTKwcy,4019336589644,85403,success,Successfully synced to BaseLinker,"{""_seconds"":1765733199,""_nanoseconds"":622000000}"
GEilOCabXUdddy3NGFwi,1626175215014,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765753852,""_nanoseconds"":192000000}"
GFEdHqqDYDPnK3R61hTD,villa-grinario-spannbettuch-100x200-grau-kiesel,78659,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 02:02:15","{""_seconds"":1765414562,""_nanoseconds"":450000000}"
GFHupeOiUSSvRX3M298j,4710069708088,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765358587,""_nanoseconds"":557000000}"
GFMHYQkiXJc31sF78yIm,9014400100650,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765755858,""_nanoseconds"":519000000}"
GGgkYHyZllLyrP6Ml9wM,3cab2925-3136-4d57-b76a-c4ba5e886594,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-10 10:34:55","{""_seconds"":1765358979,""_nanoseconds"":580000000}"
GRbkgAzGPMCfQknSZK0O,4250153617556,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1766346144,""_nanoseconds"":967000000}"
GV5RfPOqS4UYaU7EMqBA,SKU-0871959830,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1766272227,""_nanoseconds"":780000000}"
GVxhHVJ0lJ7t1Y78g8aH,alpinefun-holzschlitten,85404,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 20:12:15","{""_seconds"":1765479810,""_nanoseconds"":69000000}"
GXpUygMWJfIpaaQY12DO,da73cdf7-cc76-4f6e-bcbd-d6f8a5582665,84529,success,Successfully synced to BaseLinker,"{""_seconds"":1765358633,""_nanoseconds"":21000000}"
GaokqPeKV8gDTGnOBHT6,9014400124540,84529,success,Successfully synced to BaseLinker,"{""_seconds"":1765141326,""_nanoseconds"":460000000}"
GdPvMnj0VxZzKCQHnQYl,IPOZON-TRAMP-SCOOTER-MAX,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765759503,""_nanoseconds"":46000000}"
GdrFKV0OVDWXRp0nHSjP,brandson-windmaschine-30cm-unknown-ean,78659,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 13:20:09","{""_seconds"":1765455184,""_nanoseconds"":676000000}"
Ge1AcPtQsJwgfnwITW66,0197967813450,85403,success,Successfully synced to BaseLinker,"{""_seconds"":1765737930,""_nanoseconds"":454000000}"
GhZn5ZrzHvFoxIHIOWCs,bbb77d85-7a8f-40b4-a3e2-e8ea469fe7cb,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-10 10:34:55","{""_seconds"":1765358745,""_nanoseconds"":582000000}"
GklIN8pDDlwpPFGQwTOB,CALI13A,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765313554,""_nanoseconds"":192000000}"
GoJiqHNQ9M8gwiWpDSbN,da73cdf7-cc76-4f6e-bcbd-d6f8a5582665,84529,success,Successfully synced to BaseLinker,"{""_seconds"":1765045596,""_nanoseconds"":476000000}"
GsIndbIPtwKwHUgNMeTC,SKU-1961998362,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1766338349,""_nanoseconds"":288000000}"
GtHUPVZtQhmRPe87CLew,5900811829102,78659,failed,BaseLinker request failed after retries,"{""_seconds"":1766341217,""_nanoseconds"":983000000}"
GvuzY0hRctE1tZfQY1pi,4099983384487,85403,failed,Kategorie konnte für Inventory 85403 nicht ermittelt werden (Produkt 4099983384487),"{""_seconds"":1765529772,""_nanoseconds"":80000000}"
GzkESjPnj8X75W313tL1,4061418025265,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765754725,""_nanoseconds"":548000000}"
H3BF2kEqYjKy3nb33OuM,paudin-santoku-n5-img-1,,failed,Inventory ID fehlt,"{""_seconds"":1765414570,""_nanoseconds"":617000000}"
H8e8HBrrKfD5SLYFHcBY,4733dbc5-7297-4287-92b0-051f706467d9,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765750161,""_nanoseconds"":148000000}"
HC7ZVPLaa8UAyfjwsPhb,3346130009603,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765747078,""_nanoseconds"":757000000}"
HCnL50DZRVpMTn1ENolS,4067904005667,85403,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 23:56:37","{""_seconds"":1765492337,""_nanoseconds"":143000000}"
HDLwATz6LlhZ0XvQopS6,4711377100953,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765755498,""_nanoseconds"":59000000}"
HEDI0rhHJohQd8B8c1tt,9783789141256,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 13:20:09","{""_seconds"":1765455042,""_nanoseconds"":838000000}"
HEVW4jjl6ryySJqKgO3x,5900495862228,85403,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 23:56:37","{""_seconds"":1765492461,""_nanoseconds"":65000000}"
HFvFx2DMjtbK4MbdbFHd,f5b8eda0-9388-4c2b-91b7-dd605a0e511e,84529,success,Successfully synced to BaseLinker,"{""_seconds"":1765057716,""_nanoseconds"":436000000}"
HGpc70aDvPoanMJeWJO4,0002592484122,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-10 10:48:39","{""_seconds"":1765359586,""_nanoseconds"":43000000}"
HKa8wBQW3Li47MktCTZp,4007114298916,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765754627,""_nanoseconds"":182000000}"
HMBZop6qD4c8LnSokg4X,4067904336044,84529,success,Successfully synced to BaseLinker,"{""_seconds"":1765045592,""_nanoseconds"":158000000}"
HN6oir5PCXPT2eI3rbV9,197634001401,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-10 22:21:56","{""_seconds"":1765401265,""_nanoseconds"":977000000}"
HR98JBXE8csqXqrcPZ91,9014400105389,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765755761,""_nanoseconds"":204000000}"
HS1rFyDAaKyMnzvmP8hn,8436579110321,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 02:02:15","{""_seconds"":1765414385,""_nanoseconds"":789000000}"
HU4dGG3gX13S26a7wZW9,4066748539567,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765755097,""_nanoseconds"":364000000}"
HUJTaVbN7pmrwsKE0TEG,4051814369841,85404,failed,"ENOENT: no such file or directory, open '/app/kaufland/category_tree_int_all_languages - 📕 category_tree_all_languages.csv'","{""_seconds"":1765479609,""_nanoseconds"":819000000}"
HUVTLEHoYxqvssGvbHX1,YY-4RPW-M2TR,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765756072,""_nanoseconds"":944000000}"
HW6M4Cyp2AAWcm8duXMq,65.56.544,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765755643,""_nanoseconds"":357000000}"
HWzYDUoamsINHiyIzs6o,4057993570030,78659,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 13:20:09","{""_seconds"":1765455250,""_nanoseconds"":445000000}"
HZ8U7ot8mWfoCf906Pov,4067904336044,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 13:20:09","{""_seconds"":1765455134,""_nanoseconds"":364000000}"
HZAjQw5KxHxYiiwG2fkN,4061418025265,85403,success,Successfully synced to BaseLinker,"{""_seconds"":1765715925,""_nanoseconds"":876000000}"
HdCYCSFXBcPMyCPoJrWX,5712929568831,85403,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 23:56:37","{""_seconds"":1765492477,""_nanoseconds"":538000000}"
HhcSE0gGojL3s3wLEI8I,4550457733175,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765757361,""_nanoseconds"":259000000}"
HmObWj9dVzOlKTLeT5Ol,2d04e11c-2c30-40e4-958d-b0ec03de0da5,85403,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 23:56:37","{""_seconds"":1765492262,""_nanoseconds"":780000000}"
HmtFXaFANjbbDxmeulDV,CALI13A,85404,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 23:56:37","{""_seconds"":1765492055,""_nanoseconds"":382000000}"
HnkcOWMna3VgycJa7cN6,4052138013946,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765044835,""_nanoseconds"":551000000}"
HpCWRaYGxuypq6bKQfd3,X001W68KOB,85403,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 23:56:37","{""_seconds"":1765492510,""_nanoseconds"":293000000}"
Hpq3j4lLKySfyXjcZ97E,9783785556740,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765752327,""_nanoseconds"":848000000}"
HpsuVh0OCgf1UWgNHYdX,unknown-931,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765044834,""_nanoseconds"":904000000}"
HqzS5QnkxtLeATcLyRys,4059505053796,85403,success,Successfully synced to BaseLinker,"{""_seconds"":1765715811,""_nanoseconds"":167000000}"
HyufmpsXNGRplZUzyXC4,4007386251480,85404,failed,"ENOENT: no such file or directory, open '/app/kaufland/category_tree_int_all_languages - 📕 category_tree_all_languages.csv'","{""_seconds"":1765479731,""_nanoseconds"":955000000}"
I8CQIHinZ8iYOki5DXnq,8445110446065,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 02:02:15","{""_seconds"":1765414435,""_nanoseconds"":831000000}"
I8zrZiM8LAr7AyZkbACx,alpinefun-holzschlitten,85404,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 19:50:25","{""_seconds"":1765478541,""_nanoseconds"":212000000}"
I9p7JOAdG19UcjXYk4qq,3346130009603,85403,success,Successfully synced to BaseLinker,"{""_seconds"":1765724876,""_nanoseconds"":598000000}"
IIJhVd6477vDVQ1KhzKj,4260012351552,85403,success,Successfully synced to BaseLinker,"{""_seconds"":1765734659,""_nanoseconds"":521000000}"
ILNgPR7TDT5mzPgPwjGl,walser-30973,85404,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 23:56:37","{""_seconds"":1765492063,""_nanoseconds"":568000000}"
IMbnfmdZbDfF6I8J6E3F,4066748539567,84529,success,Successfully synced to BaseLinker,"{""_seconds"":1765045591,""_nanoseconds"":727000000}"
IQAjflhCHyoKn1c8oHRW,4019336589644,85403,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 23:56:37","{""_seconds"":1765492104,""_nanoseconds"":907000000}"
IUvvRDVCOysHtwsrNiEz,b3c3d282-2b8a-4db8-b8a4-db96fa96a4d1,84529,success,Successfully synced to BaseLinker,"{""_seconds"":1765454984,""_nanoseconds"":894000000}"
IVjMN0gXAah1yat9yc43,SKU-4304000683,78659,failed,BaseLinker request failed after retries,"{""_seconds"":1766087399,""_nanoseconds"":433000000}"
IWJD1peSl2oKCjjcXi8p,4067897661963,84529,success,Successfully synced to BaseLinker,"{""_seconds"":1765045590,""_nanoseconds"":279000000}"
IXJv4cFt1hfwPfoFsI2T,726121ea-fdad-41e5-859d-0e9e1b9c50b1,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765755749,""_nanoseconds"":198000000}"
IZFzZowj6p2xYCP8dExm,9783036957814,85403,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 23:56:37","{""_seconds"":1765492436,""_nanoseconds"":676000000}"
IaazrIOtMo8VPh6UM3Cm,X001M7MEXJ,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765044830,""_nanoseconds"":125000000}"
IbAeUUDdngmQ2c8LiwzA,4067904610731,85403,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 23:56:37","{""_seconds"":1765492295,""_nanoseconds"":541000000}"
IbGa30T8b55xv4pFNhWF,4067904336044,85403,success,Successfully synced to BaseLinker,"{""_seconds"":1765734123,""_nanoseconds"":536000000}"
IcR6jxlyZmBNfqAIb5Hf,CALI13A,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765358591,""_nanoseconds"":597000000}"
IcUYpFzuWdmnC4iVKvMZ,3cab2925-3136-4d57-b76a-c4ba5e886594,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 13:20:09","{""_seconds"":1765455076,""_nanoseconds"":237000000}"
IcYZzrcv09i5kqimPZMX,9783785556740,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765755968,""_nanoseconds"":834000000}"
IfOq15mqJX4P8JqZl3sz,9002592485129,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765751524,""_nanoseconds"":66000000}"
IhnoSCsdnKnPAC3HKQBN,4067983746314,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765755102,""_nanoseconds"":262000000}"
IpsndzkfASiYXLHTx1Rn,9014400035983,84529,success,Successfully synced to BaseLinker,"{""_seconds"":1765050752,""_nanoseconds"":306000000}"
ItC07reC9adO8oY6FQZI,9786158181617,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-10 10:34:55","{""_seconds"":1765358861,""_nanoseconds"":958000000}"
IyZdQmVPUfSWBsWQqb0J,8436579110321,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765751206,""_nanoseconds"":313000000}"
IzpT6LrsWTkUDG1QAeaV,4019336589644,84529,success,Successfully synced to BaseLinker,"{""_seconds"":1765454998,""_nanoseconds"":71000000}"
J3IG69ks8NybDWD2I4Ih,4064232428991,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 02:02:15","{""_seconds"":1765414352,""_nanoseconds"":500000000}"
J3PbwPO0thIQrrhRBzwI,65.56.544,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765755322,""_nanoseconds"":462000000}"
J4U1fhrRvh08ibaF3EXC,4099983384487,85403,failed,ERROR_CATEGORY_ID: Invalid category identifier provided (the category does not exist).,"{""_seconds"":1765537594,""_nanoseconds"":344000000}"
JCoPnU5iBVkQaRqyP1gt,SKU-4118229261,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1766338850,""_nanoseconds"":944000000}"
JKXUk7Lojtl6r1PMbKpp,4057993570030,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765271647,""_nanoseconds"":469000000}"
JR0XT2LFyXxZJBOB2jgW,9014400103538,84529,success,Successfully synced to BaseLinker,"{""_seconds"":1765050755,""_nanoseconds"":784000000}"
JRoiThOgynffDDvhkL4u,SKU-8367978772,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1766346581,""_nanoseconds"":286000000}"
JWs5C7lkWTcXqRaec5yh,4260532291215,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765755208,""_nanoseconds"":535000000}"
JYAH8q41rKTF12luHkwf,4250454729170,78659,failed,BaseLinker request failed after retries,"{""_seconds"":1766340914,""_nanoseconds"":819000000}"
JaF0PcXk4Y58z6BW7rP3,f5b8eda0-9388-4c2b-91b7-dd605a0e511e,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765759492,""_nanoseconds"":847000000}"
JbHm4EghZFgGezW9APUU,SKU-0982370040,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1766477501,""_nanoseconds"":696000000}"
JfJ8Rt2AgKfL9XPTCwv9,4099983384487,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765754884,""_nanoseconds"":408000000}"
JfPNQnngTY3DKoz5RRbe,4067904610731,85403,success,Successfully synced to BaseLinker,"{""_seconds"":1765716282,""_nanoseconds"":464000000}"
JgLtmf9MQrbdm6MYMPoQ,4000530685841,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765926349,""_nanoseconds"":866000000}"
JhhZpl4HrLmhaIDnPam5,8718309101547,85403,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 23:56:37","{""_seconds"":1765492386,""_nanoseconds"":257000000}"
JimhCAt5Ryqd3Seq2qLy,0197967813450,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765755492,""_nanoseconds"":738000000}"
Jk0du2niGe0zZuPlujeq,0002592484122,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765745965,""_nanoseconds"":850000000}"
Jmipi1u0qcP8gyRrRj5c,4250056064101,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 02:02:15","{""_seconds"":1765414761,""_nanoseconds"":724000000}"
JngBCPhHtgGLsBiNVCOA,9783785556740,84529,success,Successfully synced to BaseLinker,"{""_seconds"":1765414267,""_nanoseconds"":395000000}"
JrL3DTLrxOoVE76laA0s,0197642799963,84529,success,Successfully synced to BaseLinker,"{""_seconds"":1765455009,""_nanoseconds"":493000000}"
JrvdswFk2r7DBbhzLUyN,1400a930-65f8-4363-8402-af31839e4d42,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 13:20:09","{""_seconds"":1765455258,""_nanoseconds"":920000000}"
JuEuxbAw55mBMRMlQoeM,7290116742380,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1766346274,""_nanoseconds"":514000000}"
Jv9jq4B0GyYobAGM3fxp,9014400100650,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765759261,""_nanoseconds"":307000000}"
JvylIRTOjKKitaujXwAY,4260012351552,85404,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 23:56:37","{""_seconds"":1765492450,""_nanoseconds"":929000000}"
JxCLQRyC6XGlqIu5b2Yy,7188eabc-0712-4bc6-9998-5967b1c08eb0,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765756940,""_nanoseconds"":522000000}"
JxWFLoF6e0dOnfA0SI0c,85010130,85403,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 20:12:15","{""_seconds"":1765479974,""_nanoseconds"":732000000}"
K044M4UgnDjeSZboiHoS,04052938000016,78659,failed,BaseLinker request failed after retries,"{""_seconds"":1766518634,""_nanoseconds"":487000000}"
K0LKc51KJ1dOJgTQVMCX,4071003351342,84529,success,Successfully synced to BaseLinker,"{""_seconds"":1765414221,""_nanoseconds"":893000000}"
K1zTgDzvp2CUO2yhVFwv,4052212121253,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765748352,""_nanoseconds"":452000000}"
K2L8CudS10lKt20ytTgJ,02591620,85403,success,Successfully synced to BaseLinker,"{""_seconds"":1765713422,""_nanoseconds"":135000000}"
K2W7LjHXJOQOgskAoOlL,9014400281687,84529,success,Successfully synced to BaseLinker,"{""_seconds"":1765050886,""_nanoseconds"":335000000}"
K2lAjkOLzj8tPRW5sMjo,brandson-windmaschine-30cm-unknown-ean,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765044836,""_nanoseconds"":362000000}"
K5Mt9NKhhTfeUuK9pIGy,4251307280879,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-10 22:21:56","{""_seconds"":1765401356,""_nanoseconds"":759000000}"
K5YznZ6bW5rXId6LMuUX,4051814369841,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765754835,""_nanoseconds"":662000000}"
