id,name,url,parentId,parentUrl,path
104,Fernbedienungen,https://www.hood.de/hifi-audio/hifi-zubehoer/fernbedienungen,123,https://www.hood.de/hifi-audio/hifi-zubehoer/sonstige,"HiFi & Audio > MP3-Player, günstig kaufen bei Hood.de > HiFi-Zubehör > Verschiedenes HiFi-Zubehör, günstig kaufen bei Hood.de > Fernbedienungen"
105,HiFi-Tuning,https://www.hood.de/hifi-audio/hifi-zubehoer/hifi-tuning,123,https://www.hood.de/hifi-audio/hifi-zubehoer/sonstige,"HiFi & Audio > MP3-Player, günstig kaufen bei Hood.de > HiFi-Zubehör > Verschiedenes HiFi-Zubehör, günstig kaufen bei Hood.de > HiFi-Tuning"
110,"Kabel für HiFi-Geräte, günstig kaufen bei Hood.de",https://www.hood.de/hifi-audio/hifi-zubehoer/kabel,97,https://www.hood.de/hifi-audio/hifi-zubehoer,"HiFi & Audio > MP3-Player, günstig kaufen bei Hood.de > HiFi-Zubehör > Kabel für HiFi-Geräte, günstig kaufen bei Hood.de"
112,Netzkabel,https://www.hood.de/hifi-audio/hifi-zubehoer/kabel/netzkabel,110,https://www.hood.de/hifi-audio/hifi-zubehoer/kabel,"HiFi & Audio > MP3-Player, günstig kaufen bei Hood.de > HiFi-Zubehör > Kabel für HiFi-Geräte, günstig kaufen bei Hood.de > Netzkabel"
113,Sonstige,https://www.hood.de/hifi-audio/hifi-zubehoer/kabel/sonstige,110,https://www.hood.de/hifi-audio/hifi-zubehoer/kabel,"HiFi & Audio > MP3-Player, günstig kaufen bei Hood.de > HiFi-Zubehör > Kabel für HiFi-Geräte, günstig kaufen bei Hood.de > Sonstige"
118,Pflege & Reinigung,https://www.hood.de/hifi-audio/hifi-zubehoer/pflege-reinigung,123,https://www.hood.de/hifi-audio/hifi-zubehoer/sonstige,"HiFi & Audio > MP3-Player, günstig kaufen bei Hood.de > HiFi-Zubehör > Verschiedenes HiFi-Zubehör, günstig kaufen bei Hood.de > Pflege & Reinigung"
120,Spikes,https://www.hood.de/hifi-audio/hifi-zubehoer/spikes,123,https://www.hood.de/hifi-audio/hifi-zubehoer/sonstige,"HiFi & Audio > MP3-Player, günstig kaufen bei Hood.de > HiFi-Zubehör > Verschiedenes HiFi-Zubehör, günstig kaufen bei Hood.de > Spikes"
121,Stecker & Buchsen,https://www.hood.de/hifi-audio/hifi-zubehoer/stecker-buchsen,123,https://www.hood.de/hifi-audio/hifi-zubehoer/sonstige,"HiFi & Audio > MP3-Player, günstig kaufen bei Hood.de > HiFi-Zubehör > Verschiedenes HiFi-Zubehör, günstig kaufen bei Hood.de > Stecker & Buchsen"
123,"Verschiedenes HiFi-Zubehör, günstig kaufen bei Hood.de",https://www.hood.de/hifi-audio/hifi-zubehoer/sonstige,97,https://www.hood.de/hifi-audio/hifi-zubehoer,"HiFi & Audio > MP3-Player, günstig kaufen bei Hood.de > HiFi-Zubehör > Verschiedenes HiFi-Zubehör, günstig kaufen bei Hood.de"
140,Karaoke,https://www.hood.de/hifi-audio/dj-event-equipment/karaoke,26889,https://www.hood.de/hifi-audio/dj-event-equipment/dj-sets,"HiFi & Audio > MP3-Player, günstig kaufen bei Hood.de > DJ- & Event-Equipment > dj-sets > Karaoke"
148,Kassettendecks,https://www.hood.de/hifi-audio/hifi-komponenten/kassettendecks,177,https://www.hood.de/hifi-audio/hifi-komponenten/lautsprecher,"HiFi & Audio > MP3-Player, günstig kaufen bei Hood.de > HiFi-Komponenten > Lautsprecher, günstig kaufen bei Hood.de > Kassettendecks"
167,Kopfhörer,https://www.hood.de/hifi-audio/kopfhoerer,410,https://www.hood.de/hifi-audio/mp3-player,"HiFi & Audio > MP3-Player, günstig kaufen bei Hood.de > Kopfhörer"
177,"Lautsprecher, günstig kaufen bei Hood.de",https://www.hood.de/hifi-audio/hifi-komponenten/lautsprecher,26789,https://www.hood.de/hifi-audio/hifi-komponenten,"HiFi & Audio > MP3-Player, günstig kaufen bei Hood.de > HiFi-Komponenten > Lautsprecher, günstig kaufen bei Hood.de"
210,Licht & Effekte,https://www.hood.de/hifi-audio/dj-event-equipment/licht-effekte,26889,https://www.hood.de/hifi-audio/dj-event-equipment/dj-sets,"HiFi & Audio > MP3-Player, günstig kaufen bei Hood.de > DJ- & Event-Equipment > dj-sets > Licht & Effekte"
222,Nebel- & Effektmaschinen,https://www.hood.de/hifi-audio/dj-event-equipment/licht-effekte/nebel-effektmaschinen,26819,https://www.hood.de/hifi-audio/dj-event-equipment/licht-effekte/licht-effekte,"HiFi & Audio > MP3-Player, günstig kaufen bei Hood.de > DJ- & Event-Equipment > dj-sets > Licht & Effekte > DJ- & Event-Equipment: Licht & Effekte kaufen bei Hood.de > Nebel- & Effektmaschinen"
242,Mikrofone,https://www.hood.de/hifi-audio/dj-event-equipment/mikrofone,26889,https://www.hood.de/hifi-audio/dj-event-equipment/dj-sets,"HiFi & Audio > MP3-Player, günstig kaufen bei Hood.de > DJ- & Event-Equipment > dj-sets > Mikrofone"
