id_category,DE_level_1_title_category,DE_level_2_title_category,DE_level_3_title_category,DE_level_4_title_category,DE_level_5_title_category,DE_level_6_title_category,DE_level_7_title_category,DE_level_8_title_category,DE_level_9_title_category,ENG_level_1_title_category,ENG_level_2_title_category,ENG_level_3_title_category,ENG_level_4_title_category,ENG_level_5_title_category,ENG_level_6_title_category,ENG_level_7_title_category,ENG_level_8_title_category,ENG_level_9_title_category,CZ_level_1_title_category,CZ_level_2_title_category,CZ_level_3_title_category,CZ_level_4_title_category,CZ_level_5_title_category,CZ_level_6_title_category,CZ_level_7_title_category,CZ_level_8_title_category,CZ_level_9_title_category,SK_level_1_title_category,SK_level_2_title_category,SK_level_3_title_category,SK_level_4_title_category,SK_level_5_title_category,SK_level_6_title_category,SK_level_7_title_category,SK_level_8_title_category,SK_level_9_title_category,PL_level_1_title_category,PL_level_2_title_category,PL_level_3_title_category,PL_level_4_title_category,PL_level_5_title_category,PL_level_6_title_category,PL_level_7_title_category,PL_level_8_title_category,PL_level_9_title_category,FR_level_1_title_category,FR_level_2_title_category,FR_level_3_title_category,FR_level_4_title_category,FR_level_5_title_category,FR_level_6_title_category,FR_level_7_title_category,FR_level_8_title_category,FR_level_9_title_category,IT_level_1_title_category,IT_level_2_title_category,IT_level_3_title_category,IT_level_4_title_category,IT_level_5_title_category,IT_level_6_title_category,IT_level_7_title_category,IT_level_8_title_category,IT_level_9_title_category
2741,Baby & Kind ,Babyartikel,Baby- & Kindermöbel,Hochbetten,,,,,,Babies & Children,Baby items,Babies' & children's furniture,Loft beds,,,,,,Miminka a děti,Dětské zboží,Dětský nábytek,Patrové postele,,,,,,Bábätká a deti,Detský tovar,Detský nábytok a nábytok pre bábätká,Vyvýšené postele,,,,,,Dziecko i niemowlę,Artykuły dla niemowląt,Meble dla dzieci i niemowląt,Łóżka na antresoli,,,,,,Bébés et enfants,Articles pour bébés,Mobilier pour bébés et enfants,Lits mezzanine,,,,,,Neonati e bambini,Articoli per neonati,Mobili per bambini e neonati,Letti a soppalco,,,,,
3311,Baby & Kind ,Babyartikel,Baby- & Kindermöbel,Babyzimmer,,,,,,Babies & Children,Baby items,Babies' & children's furniture,Nurseries,,,,,,Miminka a děti,Dětské zboží,Dětský nábytek,Dětský pokoj pro miminko,,,,,,Bábätká a deti,Detský tovar,Detský nábytok a nábytok pre bábätká,Detské izby pre bábätká,,,,,,Dziecko i niemowlę,Artykuły dla niemowląt,Meble dla dzieci i niemowląt,Pokój niemowlęcy,,,,,,Bébés et enfants,Articles pour bébés,Mobilier pour bébés et enfants,Chambres pour bébés,,,,,,Neonati e bambini,Articoli per neonati,Mobili per bambini e neonati,Camerette per neonati,,,,,
8901,Baby & Kind ,Babyartikel,Baby- & Kindermöbel,Laufgitter & Zubehör,,,,,,Babies & Children,Baby items,Babies' & children's furniture,Playpens & accessories,,,,,,Miminka a děti,Dětské zboží,Dětský nábytek,Dětské ohrádky a příslušenství,,,,,,Bábätká a deti,Detský tovar,Detský nábytok a nábytok pre bábätká,Detské ohrádky a príslušenstvo,,,,,,Dziecko i niemowlę,Artykuły dla niemowląt,Meble dla dzieci i niemowląt,Kojce i akcesoria,,,,,,Bébés et enfants,Articles pour bébés,Mobilier pour bébés et enfants,Parcs et accessoires,,,,,,Neonati e bambini,Articoli per neonati,Mobili per bambini e neonati,Box per neonati e accessori,,,,,
42761,Baby & Kind ,Babyartikel,Baby- & Kindermöbel,Laufgitter & Zubehör,Laufgittereinlagen,,,,,Babies & Children,Baby items,Babies' & children's furniture,Playpens & accessories,Playpen mats,,,,,Miminka a děti,Dětské zboží,Dětský nábytek,Dětské ohrádky a příslušenství,Vložky do dětských ohrádek,,,,,Bábätká a deti,Detský tovar,Detský nábytok a nábytok pre bábätká,Detské ohrádky a príslušenstvo,Vložky do detských ohrádok,,,,,Dziecko i niemowlę,Artykuły dla niemowląt,Meble dla dzieci i niemowląt,Kojce i akcesoria,Wkładki do kojca,,,,,Bébés et enfants,Articles pour bébés,Mobilier pour bébés et enfants,Parcs et accessoires,Tapis de parc,,,,,Neonati e bambini,Articoli per neonati,Mobili per bambini e neonati,Box per neonati e accessori,Tappetini per box bambini,,,,
42751,Baby & Kind ,Babyartikel,Baby- & Kindermöbel,Laufgitter & Zubehör,Laufgitter,,,,,Babies & Children,Baby items,Babies' & children's furniture,Playpens & accessories,Playpens,,,,,Miminka a děti,Dětské zboží,Dětský nábytek,Dětské ohrádky a příslušenství,Dětské ohrádky,,,,,Bábätká a deti,Detský tovar,Detský nábytok a nábytok pre bábätká,Detské ohrádky a príslušenstvo,Detské ohrádky,,,,,Dziecko i niemowlę,Artykuły dla niemowląt,Meble dla dzieci i niemowląt,Kojce i akcesoria,Kojce dla dzieci ,,,,,Bébés et enfants,Articles pour bébés,Mobilier pour bébés et enfants,Parcs et accessoires,Parcs pour bébés,,,,,Neonati e bambini,Articoli per neonati,Mobili per bambini e neonati,Box per neonati e accessori,Box per bambini,,,,
8351,Baby & Kind ,Babyartikel,Babykleidung,,,,,,,Babies & Children,Baby items,Baby clothes,,,,,,,Miminka a děti,Dětské zboží,Dětské oblečení,,,,,,,Bábätká a deti,Detský tovar,Detské oblečenie,,,,,,,Dziecko i niemowlę,Artykuły dla niemowląt,Ubranka dla niemowląt,,,,,,,Bébés et enfants,Articles pour bébés,Vêtements pour bébés,,,,,,,Neonati e bambini,Articoli per neonati,Abbigliamento per neonati,,,,,,
8601,Baby & Kind ,Babyartikel,Babykleidung,Babyaccessoires,,,,,,Babies & Children,Baby items,Baby clothes,Baby accessories,,,,,,Miminka a děti,Dětské zboží,Dětské oblečení,Dětské doplňky k oblečení,,,,,,Bábätká a deti,Detský tovar,Detské oblečenie,Detské doplnky,,,,,,Dziecko i niemowlę,Artykuły dla niemowląt,Ubranka dla niemowląt,Akcesoria dla niemowląt,,,,,,Bébés et enfants,Articles pour bébés,Vêtements pour bébés,Accessoires pour bébés,,,,,,Neonati e bambini,Articoli per neonati,Abbigliamento per neonati,Accessori per neonato,,,,,
10341,Baby & Kind ,Babyartikel,Babykleidung,Babyaccessoires,Babyhandschuhe,,,,,Babies & Children,Baby items,Baby clothes,Baby accessories,Baby gloves,,,,,Miminka a děti,Dětské zboží,Dětské oblečení,Dětské doplňky k oblečení,Dětské rukavice,,,,,Bábätká a deti,Detský tovar,Detské oblečenie,Detské doplnky,Detské rukavice,,,,,Dziecko i niemowlę,Artykuły dla niemowląt,Ubranka dla niemowląt,Akcesoria dla niemowląt,Rękawiczki dla niemowląt,,,,,Bébés et enfants,Articles pour bébés,Vêtements pour bébés,Accessoires pour bébés,Gants pour bébés,,,,,Neonati e bambini,Articoli per neonati,Abbigliamento per neonati,Accessori per neonato,Guanti per neonati,,,,
10301,Baby & Kind ,Babyartikel,Babykleidung,Babyaccessoires,Babymützen,,,,,Babies & Children,Baby items,Baby clothes,Baby accessories,Baby hats,,,,,Miminka a děti,Dětské zboží,Dětské oblečení,Dětské doplňky k oblečení,Dětské čepice,,,,,Bábätká a deti,Detský tovar,Detské oblečenie,Detské doplnky,Detské čiapky,,,,,Dziecko i niemowlę,Artykuły dla niemowląt,Ubranka dla niemowląt,Akcesoria dla niemowląt,Czapki dla niemowląt,,,,,Bébés et enfants,Articles pour bébés,Vêtements pour bébés,Accessoires pour bébés,Bonnets pour bébés,,,,,Neonati e bambini,Articoli per neonati,Abbigliamento per neonati,Accessori per neonato,Berretti per neonati,,,,
10321,Baby & Kind ,Babyartikel,Babykleidung,Babyaccessoires,Babytücher & -schals,,,,,Babies & Children,Baby items,Baby clothes,Baby accessories,Baby wraps & scarves,,,,,Miminka a děti,Dětské zboží,Dětské oblečení,Dětské doplňky k oblečení,Dětské šátky a šály,,,,,Bábätká a deti,Detský tovar,Detské oblečenie,Detské doplnky,Detské utierky,,,,,Dziecko i niemowlę,Artykuły dla niemowląt,Ubranka dla niemowląt,Akcesoria dla niemowląt,Szale i chusty dla niemowląt,,,,,Bébés et enfants,Articles pour bébés,Vêtements pour bébés,Accessoires pour bébés,Bandanas et écharpes pour bébés,,,,,Neonati e bambini,Articoli per neonati,Abbigliamento per neonati,Accessori per neonato,Bavette e sciarpine per neonati,,,,
45191,Baby & Kind ,Babyartikel,Babykleidung,Babyaccessoires,Sonstige Babyaccessoires,,,,,Babies & Children,Baby items,Baby clothes,Baby accessories,Miscellaneous baby accessories,,,,,Miminka a děti,Dětské zboží,Dětské oblečení,Dětské doplňky k oblečení,Jiné dětské doplňky,,,,,Bábätká a deti,Detský tovar,Detské oblečenie,Detské doplnky,Iné detské doplnky,,,,,Dziecko i niemowlę,Artykuły dla niemowląt,Ubranka dla niemowląt,Akcesoria dla niemowląt,Pozostałe akcesoria dla niemowląt,,,,,Bébés et enfants,Articles pour bébés,Vêtements pour bébés,Accessoires pour bébés,Autres accessoires pour bébés,,,,,Neonati e bambini,Articoli per neonati,Abbigliamento per neonati,Accessori per neonato,Altri accessori per neonati,,,,
8621,Baby & Kind ,Babyartikel,Babykleidung,Babybodys,,,,,,Babies & Children,Baby items,Baby clothes,Baby bodysuits,,,,,,Miminka a děti,Dětské zboží,Dětské oblečení,Dětská body,,,,,,Bábätká a deti,Detský tovar,Detské oblečenie,Detské body,,,,,,Dziecko i niemowlę,Artykuły dla niemowląt,Ubranka dla niemowląt,Body dla niemowląt,,,,,,Bébés et enfants,Articles pour bébés,Vêtements pour bébés,Bodys pour bébés,,,,,,Neonati e bambini,Articoli per neonati,Abbigliamento per neonati,Body per neonato,,,,,
8651,Baby & Kind ,Babyartikel,Babykleidung,Babykleider,,,,,,Babies & Children,Baby items,Baby clothes,Baby dresses,,,,,,Miminka a děti,Dětské zboží,Dětské oblečení,Dětské šatičky,,,,,,Bábätká a deti,Detský tovar,Detské oblečenie,Detské šaty,,,,,,Dziecko i niemowlę,Artykuły dla niemowląt,Ubranka dla niemowląt,Sukienki dla niemowląt,,,,,,Bébés et enfants,Articles pour bébés,Vêtements pour bébés,Robes pour bébés,,,,,,Neonati e bambini,Articoli per neonati,Abbigliamento per neonati,Abiti per neonato,,,,,
8641,Baby & Kind ,Babyartikel,Babykleidung,Babyjacken,,,,,,Babies & Children,Baby items,Baby clothes,Baby jackets,,,,,,Miminka a děti,Dětské zboží,Dětské oblečení,Dětské bundy,,,,,,Bábätká a deti,Detský tovar,Detské oblečenie,Detské bundy,,,,,,Dziecko i niemowlę,Artykuły dla niemowląt,Ubranka dla niemowląt,Kurtki dla niemowląt,,,,,,Bébés et enfants,Articles pour bébés,Vêtements pour bébés,Vestes pour bébés,,,,,,Neonati e bambini,Articoli per neonati,Abbigliamento per neonati,Giacche per neonato,,,,,
8691,Baby & Kind ,Babyartikel,Babykleidung,Babyschlafanzüge,,,,,,Babies & Children,Baby items,Baby clothes,Baby pyjamas,,,,,,Miminka a děti,Dětské zboží,Dětské oblečení,Dětská pyžama,,,,,,Bábätká a deti,Detský tovar,Detské oblečenie,Detské pyžamá,,,,,,Dziecko i niemowlę,Artykuły dla niemowląt,Ubranka dla niemowląt,Piżamy dla niemowląt,,,,,,Bébés et enfants,Articles pour bébés,Vêtements pour bébés,Pyjamas pour bébés,,,,,,Neonati e bambini,Articoli per neonati,Abbigliamento per neonati,Pigiami per neonato,,,,,
8671,Baby & Kind ,Babyartikel,Babykleidung,Babyregenbekleidung,,,,,,Babies & Children,Baby items,Baby clothes,Baby rainwear,,,,,,Miminka a děti,Dětské zboží,Dětské oblečení,Dětské oblečení do deště,,,,,,Bábätká a deti,Detský tovar,Detské oblečenie,Detské oblečenie do dažďa,,,,,,Dziecko i niemowlę,Artykuły dla niemowląt,Ubranka dla niemowląt,Ubranka przeciwdeszczowe dla niemowląt,,,,,,Bébés et enfants,Articles pour bébés,Vêtements pour bébés,Vêtements de pluie pour bébés,,,,,,Neonati e bambini,Articoli per neonati,Abbigliamento per neonati,Abbigliamenti da pioggia per neonato,,,,,
8731,Baby & Kind ,Babyartikel,Babykleidung,Babystrampler,,,,,,Babies & Children,Baby items,Baby clothes,Baby rompers,,,,,,Miminka a děti,Dětské zboží,Dětské oblečení,Dětské dupačky,,,,,,Bábätká a deti,Detský tovar,Detské oblečenie,Detské dupačky,,,,,,Dziecko i niemowlę,Artykuły dla niemowląt,Ubranka dla niemowląt,Pajacyki dla niemowląt,,,,,,Bébés et enfants,Articles pour bébés,Vêtements pour bébés,Grenouillères pour bébés,,,,,,Neonati e bambini,Articoli per neonati,Abbigliamento per neonati,Tutine per neonato,,,,,
8711,Baby & Kind ,Babyartikel,Babykleidung,Babyschuhe,,,,,,Babies & Children,Baby items,Baby clothes,Baby shoes,,,,,,Miminka a děti,Dětské zboží,Dětské oblečení,Boty pro miminka,,,,,,Bábätká a deti,Detský tovar,Detské oblečenie,Topánky pre bábätká,,,,,,Dziecko i niemowlę,Artykuły dla niemowląt,Ubranka dla niemowląt,Buty dla niemowląt,,,,,,Bébés et enfants,Articles pour bébés,Vêtements pour bébés,Chaussures pour bébés,,,,,,Neonati e bambini,Articoli per neonati,Abbigliamento per neonati,Scarpe per neonato,,,,,
10481,Baby & Kind ,Babyartikel,Babykleidung,Babyschuhe,Babystiefel,,,,,Babies & Children,Baby items,Baby clothes,Baby shoes,Baby boots,,,,,Miminka a děti,Dětské zboží,Dětské oblečení,Boty pro miminka,Dětské kozačky,,,,,Bábätká a deti,Detský tovar,Detské oblečenie,Topánky pre bábätká,Detské čižmy,,,,,Dziecko i niemowlę,Artykuły dla niemowląt,Ubranka dla niemowląt,Buty dla niemowląt,Kozaczki dla niemowląt,,,,,Bébés et enfants,Articles pour bébés,Vêtements pour bébés,Chaussures pour bébés,Bottes pour bébés,,,,,Neonati e bambini,Articoli per neonati,Abbigliamento per neonati,Scarpe per neonato,Stivaletti per neonati,,,,
10431,Baby & Kind ,Babyartikel,Babykleidung,Babyschuhe,Babysandalen,,,,,Babies & Children,Baby items,Baby clothes,Baby shoes,Baby sandals,,,,,Miminka a děti,Dětské zboží,Dětské oblečení,Boty pro miminka,Dětské sandály,,,,,Bábätká a deti,Detský tovar,Detské oblečenie,Topánky pre bábätká,Detské sandále,,,,,Dziecko i niemowlę,Artykuły dla niemowląt,Ubranka dla niemowląt,Buty dla niemowląt,Sandałki dla niemowląt,,,,,Bébés et enfants,Articles pour bébés,Vêtements pour bébés,Chaussures pour bébés,Sandales pour bébés,,,,,Neonati e bambini,Articoli per neonati,Abbigliamento per neonati,Scarpe per neonato,Sandali per neonati,,,,
10461,Baby & Kind ,Babyartikel,Babykleidung,Babyschuhe,Babysneakers,,,,,Babies & Children,Baby items,Baby clothes,Baby shoes,Baby trainers,,,,,Miminka a děti,Dětské zboží,Dětské oblečení,Boty pro miminka,Tenisky pro miminka,,,,,Bábätká a deti,Detský tovar,Detské oblečenie,Topánky pre bábätká,Detské tenisky,,,,,Dziecko i niemowlę,Artykuły dla niemowląt,Ubranka dla niemowląt,Buty dla niemowląt,Sneakersy dla niemowląt ,,,,,Bébés et enfants,Articles pour bébés,Vêtements pour bébés,Chaussures pour bébés,Baskets pour bébés,,,,,Neonati e bambini,Articoli per neonati,Abbigliamento per neonati,Scarpe per neonato,Scarpe da ginnastica per neonati,,,,
10391,Baby & Kind ,Babyartikel,Babykleidung,Babyschuhe,Krabbelschuhe,,,,,Babies & Children,Baby items,Baby clothes,Baby shoes,Pre-walking shoes,,,,,Miminka a děti,Dětské zboží,Dětské oblečení,Boty pro miminka,Capáčky,,,,,Bábätká a deti,Detský tovar,Detské oblečenie,Topánky pre bábätká,Capačky,,,,,Dziecko i niemowlę,Artykuły dla niemowląt,Ubranka dla niemowląt,Buty dla niemowląt,Buty do raczkowania,,,,,Bébés et enfants,Articles pour bébés,Vêtements pour bébés,Chaussures pour bébés,Chaussons pour bébés,,,,,Neonati e bambini,Articoli per neonati,Abbigliamento per neonati,Scarpe per neonato,Scarpine primi passi,,,,
8681,Baby & Kind ,Babyartikel,Babykleidung,Babyröcke,,,,,,Babies & Children,Baby items,Baby clothes,Baby skirts,,,,,,Miminka a děti,Dětské zboží,Dětské oblečení,Dětské sukně,,,,,,Bábätká a deti,Detský tovar,Detské oblečenie,Detské sukne,,,,,,Dziecko i niemowlę,Artykuły dla niemowląt,Ubranka dla niemowląt,Spódnice dla niemowląt,,,,,,Bébés et enfants,Articles pour bébés,Vêtements pour bébés,Jupes pour bébés,,,,,,Neonati e bambini,Articoli per neonati,Abbigliamento per neonati,Gonne per neonato,,,,,
8701,Baby & Kind ,Babyartikel,Babykleidung,Babyschneeanzüge,,,,,,Babies & Children,Baby items,Baby clothes,Baby snowsuits,,,,,,Miminka a děti,Dětské zboží,Dětské oblečení,Dětské zimní kombinézy,,,,,,Bábätká a deti,Detský tovar,Detské oblečenie,Detské zimné kombinézy,,,,,,Dziecko i niemowlę,Artykuły dla niemowląt,Ubranka dla niemowląt,Kombinezony zimowe dla niemowląt,,,,,,Bébés et enfants,Articles pour bébés,Vêtements pour bébés,Combinaisons de neige pour bébés,,,,,,Neonati e bambini,Articoli per neonati,Abbigliamento per neonati,Tute da neve per neonato,,,,,
8721,Baby & Kind ,Babyartikel,Babykleidung,Babysöckchen,,,,,,Babies & Children,Baby items,Baby clothes,Baby socks,,,,,,Miminka a děti,Dětské zboží,Dětské oblečení,Dětské ponožky,,,,,,Bábätká a deti,Detský tovar,Detské oblečenie,Detské ponožky,,,,,,Dziecko i niemowlę,Artykuły dla niemowląt,Ubranka dla niemowląt,Skarpetki dla niemowląt,,,,,,Bébés et enfants,Articles pour bébés,Vêtements pour bébés,Chaussettes pour bébés,,,,,,Neonati e bambini,Articoli per neonati,Abbigliamento per neonati,Calzini per neonato,,,,,
61931,Baby & Kind ,Babyartikel,Babykleidung,Babystrumpfhosen,,,,,,Babies & Children,Baby items,Baby clothes,Baby stockings,,,,,,Miminka a děti,Dětské zboží,Dětské oblečení,Dětské punčocháče,,,,,,Bábätká a deti,Detský tovar,Detské oblečenie,Detské pančuchové nohavice,,,,,,Dziecko i niemowlę,Artykuły dla niemowląt,Ubranka dla niemowląt,Rajstopy niemowlęce,,,,,,Bébés et enfants,Articles pour bébés,Vêtements pour bébés,Collants pour bébés,,,,,,Neonati e bambini,Articoli per neonati,Abbigliamento per neonati,Ghette per neonati,,,,,
8611,Baby & Kind ,Babyartikel,Babykleidung,Babybademode,,,,,,Babies & Children,Baby items,Baby clothes,Baby swimwear,,,,,,Miminka a děti,Dětské zboží,Dětské oblečení,Plavky pro děti,,,,,,Bábätká a deti,Detský tovar,Detské oblečenie,Detské plavky,,,,,,Dziecko i niemowlę,Artykuły dla niemowląt,Ubranka dla niemowląt,Stroje kąpielowe dla niemowląt,,,,,,Bébés et enfants,Articles pour bébés,Vêtements pour bébés,Maillots de bain pour bébés,,,,,,Neonati e bambini,Articoli per neonati,Abbigliamento per neonati,Costumi da bagno per neonato,,,,,
8661,Baby & Kind ,Babyartikel,Babykleidung,Babyoberteile,,,,,,Babies & Children,Baby items,Baby clothes,Baby tops,,,,,,Miminka a děti,Dětské zboží,Dětské oblečení,Dětské topy a trička,,,,,,Bábätká a deti,Detský tovar,Detské oblečenie,Detské topy a tričká,,,,,,Dziecko i niemowlę,Artykuły dla niemowląt,Ubranka dla niemowląt,Bluzki dla niemowląt,,,,,,Bébés et enfants,Articles pour bébés,Vêtements pour bébés,Hauts pour bébés,,,,,,Neonati e bambini,Articoli per neonati,Abbigliamento per neonati,Magliette per neonato,,,,,
8631,Baby & Kind ,Babyartikel,Babykleidung,Babyhosen,,,,,,Babies & Children,Baby items,Baby clothes,Baby trousers,,,,,,Miminka a děti,Dětské zboží,Dětské oblečení,Dětské kalhoty,,,,,,Bábätká a deti,Detský tovar,Detské oblečenie,Detské nohavice,,,,,,Dziecko i niemowlę,Artykuły dla niemowląt,Ubranka dla niemowląt,Spodnie dla niemowląt,,,,,,Bébés et enfants,Articles pour bébés,Vêtements pour bébés,Pantalons pour bébés,,,,,,Neonati e bambini,Articoli per neonati,Abbigliamento per neonati,Pantaloni per neonato,,,,,
