id;auftrag_id;carrier;tracking;status;erstellt_am
wcggTUPkiZPZrUd68rzi;ebay__27-14471-97377;DPD;;problem;2026-04-13T14:36:09.094Z
wdufr5Q6ck2TUYs1gNaj;31377847;dpd;01596819242925;Delivered;2026-03-10T01:04:36.281Z
wfXElJHJFUJl16Qb2oet;ebay__11-14593-54715;dpd;01596813653482;Delivered;2026-05-05T11:11:56.859Z
wijCgfOqQ0JOCCKQlar2;ebay__21-14550-00294;dpd;01596813328891;Delivered;2026-04-29T08:39:10.184Z
wmWttRxDPWJ8EoO6vrTz;ebay__27-14668-76806;dpd;01596814905360;Delivered;2026-05-28T10:29:45.583Z
wrjX5nZqvPl8gE86Wwzk;ebay__05-14668-32204;DPD;;problem;2026-05-20T11:37:25.966Z
x09flqG3BFZi3onUXswx;ebay__03-14605-89877;dp;A0062B01C500000006ED;Delivered;2026-05-05T11:01:42.734Z
xLhj8WxUBCv5PHcgXXuw;ebay__07-14586-61635;dpd;01596813453912;Delivered;2026-05-03T09:46:04.826Z
xQBniFIvtP3E9yvn3gJi;30253926;dpd;01596818444732;Delivered;2026-03-10T01:06:02.950Z
xRmkgekjgAaZgrpDuwwJ;ebay__13-14782-13602;DHL;;cancelled;2026-06-18T13:46:23.498Z
xVpc1tYktdzh2SsniIWB;ebay__13-14686-13071;DHL;;cancelled;2026-05-27T13:31:49.431Z
xbgx1uueHi6nK8USvHMA;ebay__11-14557-27202;dp;A0062B01C50000000339;Delivered;2026-04-27T10:04:35.178Z
xhUcRiqgEegqOH476FJu;1zUt26ooOhv2M7rbPPSx;DHL;00340434887954500448;Delivered;2026-03-17T15:53:22.564Z
xpbnQOTLSpM8oPAvO4Mi;ebay__15-14583-03416;dp;A0062B01C50000000692;Delivered;2026-05-04T11:04:09.827Z
xr8BjHNs8khedGy3vD5h;ebay__05-14668-32204;DHL;;problem;2026-05-20T11:37:25.884Z
xrZGRtTl06hrQBAb9kCr;kaufland__MZBH3B5;dp;A0062B01C50000000432;Delivered;2026-04-28T19:07:35.655Z
xsCHFBQQNzbgVLu1TFzy;32697878;dpd;01596810262449;Announced;2026-03-10T01:03:28.733Z
xtm7jcE4oh2Joox1X78T;ckNGsiUMBxxAYBKMtspX;dpd;01596811003505;ausstehend;2026-03-18T21:14:28.267Z
xwSZX9olIhQHdXpX83Ef;ebay__15-14691-83600;dp;A0062B01C50000000A76;Delivered;2026-05-31T12:26:22.342Z
xz9PKwptuXCdRTvHRQxl;YwinBqNFpqMkWkN0NOij;dhl_de;;problem;2026-03-17T15:52:05.661Z
y32EUHbbaOEyM3hVlf9X;ebay__16-14525-45108;DP;;cancelled;2026-04-21T14:20:23.693Z
yEjT1lnIPJfyBg0IyH6L;kaufland__MB7ZSQ5;dhl_de;00340434887954500707;ausstehend;2026-04-13T17:55:46.086Z
yHkiAkrKXHE6kdhKDOCb;kaufland__MX93695;dpd;01596811855874;Delivered;2026-04-01T14:29:06.862Z
yJukEPETrEKhZzRNaVuN;ebay__11-14697-81723;dpd;01596815008171;Delivered;2026-05-31T13:27:54.838Z
yL35MQEmUEZid83jRyCi;ebay__12-14481-49136;dp;A0062B01C500000000DA;ausstehend;2026-04-11T11:47:22.123Z
yNbyd6Kyuv90BElvpNrE;ebay__07-14488-36317;dpd;01596812271500;ausstehend;2026-04-10T12:36:08.892Z
yOMDMTL8p2BHw64T98oL;33127936;dhl_de;00340434887954500363;cancelled;2026-03-10T16:55:55.668Z
yTEAxjLMX4wDGCn0gAsB;30871435;dpd;01596818853656;Delivered;2026-03-10T01:05:03.906Z
yaFwONV8XFCaW71NCqjX;31837921;dpd;01596819626569;Delivered;2026-03-10T01:04:01.081Z
yj9vquYp9yo9j5iCCCUQ;32783516;dpd;01596810312039;Announced;2026-03-10T01:03:28.608Z
ylxDtFO75wyf3JbFS8Mb;kaufland__MCHKEC5;dp;A0062B01C500000008A4;Delivered;2026-05-12T10:04:40.978Z
ypZp1xpALBnYbwCIqsIh;ebay__22-14709-86770;DPD;;cancelled;2026-06-05T11:54:12.581Z
yveXl6znPNgW3TsV8X6a;32855144;dpd;01596810449139;Ready to send;2026-03-09T15:32:49.686Z
zEsc8WKPvspC23p7E8mv;ebay__01-14674-86863;dpd;01596814498500;ausstehend;2026-05-20T11:17:18.627Z
zKEBZ9QYSmP6yHXhHcqT;kaufland__MBF6TT5;dpd;01596814586762;Delivered;2026-05-21T16:13:53.753Z
zMLCeWzaO0aUmt9lBxUS;ebay__17-14454-49092;dp;A0062B01C50000000077;Delivered;2026-04-06T17:04:01.313Z
zN2g3PVns4VQu2WNUYIh;ebay__12-14779-34041;dhl_de;00340433917162400481;Delivered;2026-06-18T11:41:18.290Z
zQYIajTvQAxUCVZY2Nrr;kaufland__MRG3595;dpd;01596811659850;cancelled;2026-03-30T09:11:31.331Z
zRT2d25zf2N4FesmSPxP;31014893;dpd;01596819009568;Delivered;2026-03-10T01:04:43.437Z
zVSwC8K7sWUYNdXHMQHF;ebay__22-14715-04448;dp;A0062B01C50000000BD9;Delivered;2026-06-08T11:06:13.885Z
zY2uZfstpdZyjYQ9LFAM;kaufland__MB7ZSQ5;DP;;problem;2026-04-13T17:26:44.884Z
zZoaj0Vfy4kJX3jmCAcB;ebay__01-14713-27544;dp;A0062B01C50000000A43;Delivered;2026-05-31T12:17:48.028Z
zlyU5udhD5vVA3r6e2aV;kaufland__MUFX595;dhl_de;00340434887954500561;Delivered;2026-03-30T10:35:39.521Z
zthuufD0vcZAeffjhEqa;30777088;dpd;01596818842186;Delivered;2026-03-10T01:05:26.913Z
zvt8rL1pftpHB0IemBIs;ebay__04-14554-73276;dhl_de;00340434887954500769;Delivered;2026-04-27T10:28:51.252Z
